,bite_convert_date ,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,victim_zip
2532,2011-11-20,DOG,MALTASE,MALE,WHITE,40291
2533,2011-11-15,CAT,,MALE,CREAM-WHT-,40291
2534,2011-11-11,DOG,,FEMALE,BLACK,40206
2535,2011-11-16,CAT,,,ORANGE,40291
2536,2011-11-14,DOG,YORKSHIRE TERRIER,FEMALE,BLK-BRN,40241
2537,2011-11-14,DOG,,MALE,BLK-WHT,40291
2538,2011-10-29,DOG,PIT BULL,,BLK-BRN,40208
2539,2011-11-05,DOG,SHIH TZU,,FAWN,40208
2540,2011-11-11,DOG,PIT BULL,,FAWN,40218
2541,2011-10-27,DOG,,MALE,BLK-WHT,40216
2542,2011-11-21,DOG,,FEMALE,BLK-WHT,40241
2543,2011-11-22,DOG,ROTTWEILER,,,40272
2544,2011-11-23,DOG,COCKER SPAINEL,MALE,TAN-WHT,40229
2545,2011-11-23,DOG,,,,40059
2546,2011-11-23,DOG,,MALE,BLK-WHT,40059
2547,2011-11-24,DOG,WESTIE,FEMALE,WHITE,30305
2548,2011-11-23,DOG,,MALE,BROWN,40203
2549,2011-11-27,DOG,,,,40212
2550,2011-11-25,DOG,,FEMALE,TAN,40059
2551,2011-11-22,CAT,,,,40059
2552,2011-11-27,CAT,,FEMALE,BLACK,40258
2553,2011-11-26,CAT,,,,40272
2555,2011-11-27,DOG,SHIH TZU,MALE,GRAY,40212
2556,2011-11-26,DOG,SHIH TZU,MALE,TAN,40214
2557,2011-11-16,DOG,GOLD RETRIEVER,MALE,GOLDEN,40242
2558,2011-11-25,DOG,,,,40299
2559,2011-11-24,DOG,,,,40245
2560,2011-11-23,DOG,,,TRI,40218
2561,2011-11-29,CAT,,,,40218
2562,2011-11-25,CAT,,FEMALE,BLACK,40241
2563,2011-11-29,DOG,LABRADOR RETRIV,MALE,BLK,40229
2564,2011-11-29,DOG,,,,40216
2565,2011-11-26,DOG,,MALE,BROWN,40216
2566,2011-11-26,DOG,PIT BULL,FEMALE,BLUE-WHT,40219
2567,2011-11-24,DOG,,MALE,TAN,40217
2568,2011-11-21,DOG,,,BLK-BRN,40216
2569,2011-11-26,DOG,,,,40258
2570,2011-12-01,DOG,,,,40241
2571,2011-12-01,DOG,,MALE,BLACK,40213
2572,2011-12-01,DOG,,,,40242
2573,2011-12-02,DOG,,MALE,TRI,
2574,2011-12-04,DOG,SHIH TZU,MALE,TAN-WHITE,40213
2575,2011-12-03,DOG,,MALE,BLK,40243
2576,2011-12-04,DOG,BEAGLE,MALE,BLACK,40242
2577,2011-12-03,DOG,PIT BULL,,BLUE,40211
2578,2011-12-03,DOG,BULLMASTIFF,MALE,BROWN,40245
2579,2011-12-03,CAT,,FEMALE,GRAY,40207
2580,2011-12-03,CAT,,,,40222
2581,2011-12-06,DOG,,MALE,NLACK,40218
2582,2011-11-23,DOG,,,TRI,40218
2583,2011-12-05,DOG,LABRADOR RETRIV,MALE,BLK-WHT,40216
2584,2011-12-08,DOG,POMERANIAN,MALE,WHITE,40207
2585,2011-12-07,DOG,GERM SHEPHERD,FEMALE,BLK-TAN,47250
2586,2011-12-07,CAT,,FEMALE,GRAY,40218
2587,2011-12-02,DOG,LABRADOR RETRIV,MALE,BLACK,40215
2588,2011-12-02,CAT,,,GRAY-WHT,40218
2589,2011-11-30,CAT,,MALE,GRAY,40218
2590,2011-12-01,DOG,CHICHAUHUA,,BLK-BRN,40214
2591,2011-11-26,DOG,,,,47130
2592,2011-11-27,DOG,,,TRI,40214
2593,2011-12-07,DOG,,,BROWN,40212
2594,2011-12-09,DOG,PIT BULL,MALE,BRN-WHT,40212
2595,2011-12-11,DOG,,MALE,LIGHT BRN,40243
2596,2011-12-11,DOG,,,TRI,40258
2597,2011-12-11,DOG,,,,40218
2598,2011-12-09,DOG,,,,40214
2599,2011-12-10,CAT,,MALE,GREY STRIP,40228
2600,2011-11-28,DOG,SHELTIE,FEMALE,TRI,40258
2601,2011-12-12,DOG,AM BULLDOG,,,40272
2602,2011-12-13,DOG,,MALE,BROWN,40291
2603,2011-12-13,DOG,,,,40216
2604,2011-12-13,DOG,,,,40272
2605,2011-12-13,DOG,,,,40216
2606,2011-12-14,DOG,PIT BULL,,,40208
2608,2011-12-15,DOG,,,,40165
2609,2011-12-14,CAT,,,,40214
2610,2011-12-17,DOG,,,,40219
2611,2011-12-16,DOG,,,TRI-COLOR,40258
2612,2011-12-18,DOG,PIT BULL,,BROWN/WHT,40212
2613,2011-12-18,DOG,LABRADOR RETRIV,MALE,BLACK,40215
2614,2011-12-18,DOG,PIT BULL,,,40228
2615,2011-12-14,CAT,,,,40214
2616,2011-12-18,DOG,WEIMARANER,MALE,GRAY,
2617,2011-12-19,DOG,GOLD RETRIEVER,FEMALE,RED GOLDEN,40059
2618,2011-12-12,DOG,OTHER,FEMALE,TRI COLOR,40228
2619,2011-12-14,DOG,PIT BULL,MALE,BROWN/WHT,40215
2620,2011-12-12,CAT,,FEMALE,,40210
2621,2011-12-20,,,,,40299
2622,2011-12-20,,,,,40208
2623,2011-12-20,DOG,DOTSON,MALE,BROWN,40299
2624,2011-12-21,CAT,,,YELLOW/ORG,40059
2625,2011-12-21,DOG,PIT BULL,,,40223
2626,2011-12-21,DOG,LABRADOR RETRIV,,,40245
2627,2011-12-19,CAT,,MALE,BLACK,40206
2628,2011-12-08,DOG,,,,40299
2629,2011-12-19,CAT,,,,40216
2630,2011-12-22,DOG,,MALE,BROWN,40222
2631,2011-12-26,CAT,,,,40206
2632,2011-12-27,DOG,,,,40215
2633,2011-12-27,DOG,POODLE,,,40214
2634,2011-12-25,DOG,PIT BULL,MALE,BRINDLE,40214
2635,2011-12-26,CAT,,,,40272
2636,2011-12-27,DOG,PIT BULL,MALE,BLK/WHT,40216
2637,2011-12-26,DOG,BOUVIER,,,
2638,2011-12-25,DOG,,,,40004
2639,2011-12-29,DOG,PIT BULL,MALE,BRN/WHT,40203
2640,2011-12-29,,,,,40241
2641,2011-12-29,DOG,,MALE,BROWN/WHIT,40056
2642,2011-12-25,DOG,,,,40220
2643,2011-12-24,DOG,,,,40214
2644,2011-12-30,DOG,PIT BULL,,,40212
2645,2012-01-03,,,,,40272
2646,2012-01-03,,,,,40272
2647,2011-12-23,CAT,,FEMALE,GREY,40229
2648,2011-12-24,DOG,,,,40220
2649,2011-12-29,DOG,DACHSHUND,,,40059
2650,2011-12-18,DOG,PIT BULL,,BROWN/WHTE,40212
2651,2011-12-26,DOG,PIT BULL,,,40215
2652,2011-12-26,CAT,,FEMALE,ORANGE/WHT,40205
2653,2011-12-27,CAT,,FEMALE,GREY/BLUE,40229
2654,2011-12-31,DOG,AM BULLDOG,,,40217
2655,2012-01-03,DOG,,,WHITE/TAN,40204
2656,2012-01-04,DOG,,,,
2657,2012-01-01,DOG,LABRADOR RETRIV,MALE,CHOCOLATE,40272
2658,2012-01-08,DOG,,MALE,BRN/WHT,40071
2659,2012-01-07,DOG,COCKER SPAINEL,FEMALE,,40216
2660,2012-01-07,DOG,,,,40258
2661,2012-01-08,DOG,GOLD RETRIEVER,MALE,,40206
2662,2012-01-07,CAT,,FEMALE,CALLICO,40222
2663,2012-01-07,DOG,,MALE,BRW/WHT,40272
2664,2012-01-04,CAT,,,,40216
2665,2012-01-02,CAT,,,,40220
2666,2012-01-06,DOG,BERNESEN MT.,MALE,,40216
2667,2012-01-08,DOG,BERNESEN MT.,MALE,,40272
2668,2012-01-08,DOG,BERNESEN MT.,,,
2669,2012-01-09,CAT,,MALE,,40219
2670,2012-01-09,DOG,BOXER,FEMALE,BLACK,40245
2671,2012-01-07,DOG,BOXER,,,40216
2672,2012-01-06,DOG,,FEMALE,TRICOLOR,40216
2673,2012-01-04,DOG,,MALE,BLK/TAN,40204
2674,2012-01-09,DOG,PIT BULL,FEMALE,BRN/WHT,40203
2675,2012-01-05,DOG,,MALE,TAN/WHT,40214
2676,2011-12-26,DOG,PIT BULL,FEMALE,BRN/WHT,40215
2677,2011-12-26,DOG,PIT BULL,FEMALE,WHT/BLUE,40215
2678,2011-12-20,DOG,PIT BULL,FEMALE,WHT/BWN,40218
2679,2011-12-22,DOG,,MALE,BLK/BWN,40219
2680,2011-12-25,DOG,,MALE,WHT/BRN,40214
2681,2011-12-20,DOG,YORKSHIRE TERRIER,MALE,TAN/TRICOL,40213
2682,2011-10-31,DOG,,MALE,WHT/BWN,40291
2683,2011-12-28,DOG,PIT BULL,MALE,BLACK,40216
2684,2011-12-25,DOG,BOXER,MALE,TAN/WHT,40220
2685,2011-12-27,CAT,,MALE,BRN TABBY,40203
2686,2011-12-30,DOG,,MALE,BRN/WHT,40215
2687,2012-01-02,DOG,BOXER,FEMALE,WHITE,40218
2688,2012-01-08,DOG,CHICHAUHUA,MALE,TAN/WHT,40213
2689,2012-01-08,DOG,,MALE,BRINDLE/BR,40215
2690,2012-01-07,DOG,,,WHITE,40241
2691,2012-01-04,DOG,,FEMALE,RED,40204
2692,2012-01-06,CAT,,FEMALE,GRAY/WHITE,40245
2693,2012-01-11,DOG,PIT BULL,MALE,BROWN,40299
2694,2012-01-10,DOG,,,,40229
2695,2012-01-11,DOG,PIT BULL,,,40204
2696,2012-01-12,DOG,SCHNAUZER,MALE,BLK/WHT,40228
2697,2012-01-12,DOG,,,BLK/BRN,40208
2698,2012-01-12,,,,,40291
2699,2012-01-13,DOG,MALTASE,MALE,WHITE,
2700,2012-01-12,CAT,,,BLACK,40245
2701,2012-01-16,DOG,,,,40214
2702,2012-01-17,CAT,,,,40216
2703,2012-01-17,CAT,,,,40241
2704,2012-01-16,DOG,PIT BULL,FEMALE,WHITE/RED,40219
2705,2012-01-09,DOG,PIT BULL,FEMALE,BLK/WHITE,40216
2706,2012-01-12,DOG,,MALE,BRN/WHT,40014
2707,2012-01-13,CAT,,,WHITE,40220
2708,2012-01-10,DOG,LABRADOR RETRIV,MALE,BLACK,40229
2709,2011-12-25,DOG,GERM SHEPHERD,,,40204
2710,2012-01-19,CAT,,FEMALE,GREY/WHT,40206
2711,2012-01-17,DOG,,FEMALE,WHT/BRINDL,40228
2712,2012-01-18,CAT,,MALE,BLACK,40217
2713,2012-01-18,,,,,14226
2714,2012-01-19,DOG,,FEMALE,,40223
2715,2012-01-15,,,,,40215
2716,2012-01-20,DOG,,,BLACK,40272
2717,2012-01-22,DOG,BASSET HOUND,MALE,WHT/BRN/BL,40213
2718,2012-01-15,DOG,SHIH TZU,MALE,WHT/GRAY,40222
2719,2012-01-22,DOG,,MALE,BROWN,
2720,2012-01-20,RABBIT,,,GRAY,40207
2721,2012-01-20,,,,,40272
2722,2012-01-21,DOG,AKITA,MALE,BLK/WHT,47130
2723,2012-01-23,CAT,,,,40217
2724,2012-01-22,DOG,,MALE,TAN/WHT,40220
2725,2012-01-24,,,,,40205
2726,2012-01-23,DOG,PIT BULL,FEMALE,WHT/BWN,40216
2727,2012-01-25,DOG,,,,40175
2728,2012-01-25,CAT,,,,40214
2729,2012-01-26,DOG,,,,40213
2730,2012-01-24,,,,,40241
2731,2012-01-28,DOG,AAUST. TERR.,FEMALE,WHITE,40223
2732,2012-01-28,DOG,GOLD RETRIEVER,MALE,GOLDEN,40217
2733,2012-01-27,DOG,RAT TERRIER,MALE,BLK/WHT,40220
2734,2012-01-27,DOG,GERM SHEPHERD,MALE,BLK/TAN,
2735,2012-01-23,DOG,BOXER,,,40228
2736,2012-01-27,DOG,AKITA,MALE,BRN/WHT,47130
2737,2012-01-28,DOG,PIT BULL,MALE,BROWN,40219
2738,2012-01-28,DOG,PIT BULL,MALE,,40219
2739,2012-01-27,DOG,GERM SHEPHERD,MALE,BLACK,40207
2740,2012-01-29,DOG,CHICHAUHUA,MALE,TRICOLOR,40214
2741,2012-01-23,DOG,BORDER COLLIE,MALE,BLK/WHT,40228
2742,2012-01-28,CAT,,MALE,WHT/ORANGE,40205
2743,2012-01-31,DOG,,MALE,YELLOW,40272
2744,2012-01-31,DOG,,MALE,WHT/CRM,40219
2745,2012-01-29,DOG,,MALE,BLACK,40245
2746,2012-01-31,,,,,40219
2747,2012-02-01,DOG,,,,40228
2748,2012-02-01,DOG,GERM SHEPHERD,MALE,BRN/BLK,40211
2749,2012-02-01,DOG,GREAT DANE,MALE,BROWN,40258
2750,2012-02-02,DOG,WESTIE,FEMALE,WHITE,40208
2751,2012-02-02,DOG,,MALE,BEIGE,40206
2752,2012-01-31,DOG,BOXER,MALE,RED,40222
2753,2012-01-31,DOG,,MALE,RED/BRN,40219
2754,2012-02-05,DOG,,MALE,BROWN,40245
2755,2012-02-05,DOG,WEIMARANER,FEMALE,GREY,40217
2756,2012-02-04,DOG,,MALE,BLCK,40207
2757,2012-02-06,DOG,BOXER,FEMALE,BRINDLE,40206
2758,2012-02-06,DOG,PIT BULL,,BLK/BRN,40219
2759,2012-02-06,,,,,40220
2760,2012-02-06,DOG,,MALE,BLACK,40213
2761,2012-02-06,CAT,,MALE,GRY/BLDE,40207
2762,2012-02-06,DOG,,MALE,BRN/TAN,40219
2763,2012-02-07,DOG,,FEMALE,,40245
2764,2012-02-07,DOG,,MALE,BROWN,
2765,2012-02-07,CAT,,MALE,BLACK,40291
2766,2012-02-08,DOG,,MALE,BROWN,40291
2767,2012-02-07,CAT,,MALE,BLK/WHT,40291
2768,2012-02-08,CAT,,,,40118
2769,2012-02-08,DOG,BOXER,,BRN/BLK,47129
2770,2012-02-09,DOG,,,,40272
2771,2012-02-09,DOG,GERM SHEPHERD,MALE,BRN/BLK,40219
2772,2012-02-08,CAT,,,BLACK,40214
2773,2012-02-12,DOG,SCHNAUZER,MALE,BLACK/WHT,40258
2774,2012-02-12,DOG,BASSET HOUND,MALE,WHT W/ BLK,40214
2775,2012-02-11,DOG,LABRADOR RETRIV,FEMALE,YELLOW,40204
2776,2012-02-11,DOG,,FEMALE,BLK/BRN,40214
2777,2012-02-11,DOG,DACHSHUND,,,40215
2778,2012-02-11,DOG,GREAT DANE,,,47630
2779,2012-02-12,DOG,SHEEP DOG,MALE,,40207
2780,2012-02-09,CAT,,MALE,GRAY,40203
2781,2012-01-27,DOG,GERM SHEPHERD,,BLACK,40207
2782,2012-02-12,CAT,,MALE,TABBY,40272
2783,2012-02-13,CAT,,MALE,GRAY TABBY,40223
2784,2012-01-30,DOG,,FEMALE,BLACK/WHT,40207
2785,2012-02-13,CAT,,MALE,GRAY TABBY,40258
2786,2012-02-14,DOG,PIT BULL,MALE,WHT/BRN,40299
2787,2012-02-14,CAT,,,,
2788,2012-02-15,CAT,,MALE,,40291
2789,2012-02-14,DOG,GREAT DANE,,BLACK,47130
2790,2012-02-16,DOG,,,,40160
2791,2012-02-16,DOG,BOSTON TERRIER,FEMALE,BLK/WHT,40213
2792,2012-02-12,DOG,CHICHAUHUA,MALE,BLK/WHT,40299
2793,2012-02-18,,,,,40207
2794,2012-02-16,CAT,,FEMALE,WHITE,40291
2795,2012-02-19,CAT,,,,40241
2796,2012-02-18,DOG,,,,40245
2797,2012-02-14,DOG,PIT BULL,MALE,WHT/TAN,40299
2798,2012-02-19,DOG,LABRADOR RETRIV,,BROWN,40212
2799,2012-02-19,DOG,CHICHAUHUA,MALE,BROWN,40203
2800,2012-02-20,DOG,LABRADOR RETRIV,MALE,BLACK,40220
2801,2012-02-21,DOG,,,,40023
2802,2012-02-21,DOG,,,,40217
2803,2012-02-22,DOG,BORDER COLLIE,FEMALE,BLACK,40299
2804,2012-02-23,DOG,BULLMASTIFF,MALE,GRY/BRD,40059
2805,2012-02-15,DOG,,MALE,TRICOLOR,40160
2806,2012-02-22,DOG,POMERANIAN,MALE,,40291
2807,2012-02-23,DOG,,MALE,WHITE,40272
2808,2012-02-26,DOG,PIT BULL,MALE,BROWN,
2809,2012-02-24,DOG,LABRADOR RETRIV,FEMALE,BLACK,40291
2810,2012-02-27,DOG,,,BLACK,40272
2811,2012-02-28,DOG,,,,40291
2812,2012-02-27,DOG,,,BLACK/WHT,40205
2813,2012-02-20,DOG,CHICHAUHUA,FEMALE,WHT,40299
2814,2012-02-22,CAT,,,BLK/TORTIE,40272
2815,2012-02-29,DOG,LABRADOR RETRIV,FEMALE,BLK,40299
2816,2012-02-29,DOG,,,,40216
2817,2012-03-01,DOG,,,,40229
2818,2012-02-28,DOG,,MALE,BRN,40214
2819,2012-02-25,DOG,DACHSHUND,MALE,BLK/TAN,40229
2820,2012-02-28,DOG,PIT BULL,MALE,BR AND WHT,40212
2821,2012-02-26,DOG,CHOW CHOW,FEMALE,RED,40205
2822,2012-03-01,DOG,,FEMALE,BLONDE,
2823,2012-03-02,DOG,HEELER,MALE,BLUE MERLE,40222
2824,2012-03-03,DOG,,MALE,WHT/BRN,40601
2825,2012-03-02,DOG,MIN PIN,MALE,BRN/BLK,40213
2826,2012-03-03,DOG,WESTIE,MALE,WHITE,40214
2827,2012-03-04,DOG,PEKINGESE,,,40216
2828,2012-03-04,DOG,,FEMALE,WHT/BRN,40228
2829,2012-03-03,DOG,,,,47130
2830,2012-03-21,DOG,PIT BULL,MALE,BLACK,40217
2831,2012-02-18,CAT,,FEMALE,BLK/WHT,40215
2832,2012-03-05,DOG,,MALE,SPOTTED,60622
2833,2012-03-06,CAT,,FEMALE,GRAY,
2834,2012-03-06,DOG,PIT BULL,MALE,TAN/WHT,40210
2835,2012-03-07,,,,,
2836,2012-03-01,DOG,GERM SHEPHERD,MALE,BLACK,40217
2837,2012-03-06,CAT,,MALE,GRAY/WHT,40213
2838,2012-03-07,DOG,PIT BULL,MALE,BLUE,40207
2839,2012-03-07,DOG,,,,40212
2840,2012-03-08,DOG,GERM SHEPHERD,,,40299
2841,2012-03-08,DOG,WELSH CORGI,FEMALE,TAN,40206
2842,2012-03-08,,,,,40222
2844,2012-03-09,DOG,,FEMALE,BLACK,40222
2845,2012-03-09,CAT,,FEMALE,CALICO,40220
2846,2012-03-06,DOG,SHIH TZU,MALE,BLK/WHT,40222
2847,2012-03-10,DOG,BOSTON TERRIER,,BLK/WHT,40219
2848,2012-03-13,DOG,ROTTWEILER,,,40228
2849,2012-03-13,DOG,,,,40245
2850,2012-03-11,CAT,,MALE,ORANGE,
2851,2012-03-12,DOG,,FEMALE,RED,40013
2852,2012-03-12,DOG,PIT BULL,MALE,TAN,40258
2853,2012-03-03,DOG,PIT BULL,MALE,WHT/BRN,40241
2854,2012-03-06,DOG,PIT BULL,FEMALE,BLUE/WHT,40203
2855,2012-03-06,DOG,PIT BULL,MALE,BR/WHIT,40203
2856,2012-03-04,DOG,PIT BULL,MALE,BRN/WHT,40210
2857,2012-03-11,DOG,GERM SHEPHERD,MALE,BLK/TAN,40272
2858,2012-03-13,CAT,,,,40223
2859,2012-03-14,DOG,SHELTIE,,,40245
2860,2012-03-13,DOG,,,,40216
2861,2012-03-14,DOG,PIT BULL,,,40209
2862,2012-03-13,DOG,,,BLACK,40222
2863,2012-03-15,DOG,,,,40243
2864,2012-03-15,DOG,,,,40219
2865,2012-03-16,DOG,AKITA,,,40223
2866,2012-03-16,DOG,,,,40212
2867,2012-03-17,DOG,,,,40203
2868,2012-03-16,DOG,,,,40272
2869,2012-03-18,OTHER,,,,40219
2870,2012-03-18,CAT,,,,53705
2874,2012-03-19,,,,,40291
2875,2012-03-17,DOG,,FEMALE,TAN,40291
2876,2012-03-18,,,,,40215
2877,2012-03-21,CAT,,FEMALE,ORANGE/BLK,40207
2878,2012-03-09,DOG,,MALE,BRW/WHT,40207
2879,2012-03-19,DOG,,FEMALE,BRINDLE,40272
2880,2012-03-19,DOG,,FEMALE,BLK/YELLOW,40228
2881,2012-03-17,DOG,,MALE,BLUE/TAN,40219
2882,2012-03-16,DOG,PIT BULL,FEMALE,BROWN,40211
2883,2012-03-20,DOG,SHIH TZU,,WHITE,40223
2884,2012-03-14,CAT,,MALE,BRN/WHT,40223
2885,2012-03-19,DOG,BORDER COLLIE,MALE,BLACK,40208
2886,2012-03-21,DOG,BEAGLE,,,40272
2887,2012-03-21,DOG,,,,40215
2888,2012-03-22,DOG,,,,40215
2890,2012-03-25,DOG,,,,40216
2891,2012-03-24,DOG,,,,40206
2892,2012-03-25,DOG,PIT BULL,,,40211
2893,2012-03-26,DOG,,,,40223
2894,2012-03-26,DOG,,MALE,BLACK,40211
2895,2012-03-26,DOG,,,TAN,40219
2896,2012-03-26,DOG,,FEMALE,WHITE,40245
2897,2012-03-22,,,,,40218
2898,2012-03-27,DOG,,FEMALE,BLACK,40220
2899,2012-03-27,CAT,,,,40272
2900,2012-03-27,DOG,,,,40207
2901,2012-03-27,DOG,,,,40216
2902,2012-03-26,,,,,40216
2903,2012-03-27,DOG,AKITA,MALE,BLACK,40217
2904,2012-03-18,DOG,BEAGLE,MALE,TRICOLOR,40242
2905,2012-03-24,DOG,,MALE,BLK/WHT,40118
2906,2012-03-25,DOG,,FEMALE,BRN/WHT,40220
2907,2012-03-27,DOG,,FEMALE,BLCK,40299
2908,2012-03-28,DOG,,,,40215
2909,2012-03-28,DOG,BEAGLE,MALE,TRI,40217
2910,2012-03-25,DOG,,,,40272
2911,2012-03-29,,,,,40291
2912,2012-03-25,DOG,,MALE,BRN/WHT,40014
2913,2012-03-24,DOG,,MALE,BRN/BLK,40206
2914,2012-03-24,DOG,,MALE,WHT/BRN,40204
2915,2012-03-29,DOG,,,,40207
2916,2012-03-28,CAT,,MALE,BRN,40299
2917,2012-03-29,,,,,40206
2918,2012-03-29,DOG,,,,40299
2919,2012-03-30,DOG,GOLD RETRIEVER,,,40207
2920,2012-03-31,DOG,YORKSHIRE TERRIER,MALE,TAN,40245
2921,2012-03-30,DOG,,,BLACK,40217
2922,2012-04-01,DOG,DALMATIAN,FEMALE,BRN/WHT,40291
2923,2012-03-30,DOG,DACHSHUND,,BLACK,
2924,2012-04-01,DOG,FOX TERRIER MIX,MALE,WHITE,40223
2925,2012-03-31,DOG,BEAGLE,FEMALE,WHT/TAN,40217
2926,2012-03-31,DOG,,,,40215
2927,2012-03-31,DOG,,,,40299
2928,2012-04-01,DOG,BOXER,MALE,WHT/BRN,40299
2929,2012-03-28,DOG,BEAGLE,FEMALE,BROWN,40213
2930,2012-03-31,DOG,,,BLACK,40272
2931,2012-03-26,DOG,,,,40229
2932,2012-03-29,DOG,DOBERMAN,FEMALE,RED,40291
2933,2012-04-01,DOG,AAUST. TERR.,,,40229
2934,2012-03-22,DOG,,MALE,WHT/BLK,40215
2935,2012-04-02,DOG,,MALE,BLK/BRN,40229
2936,2012-03-27,DOG,WEIMARANER,FEMALE,SILVER,40210
2937,2012-04-02,DOG,,MALE,BRN/WHT,40218
2938,2012-04-03,DOG,,MALE,BLK/TAN,40229
2939,2012-04-04,DOG,,,,40299
2940,2012-04-04,DOG,,,GRAY BROWN,40205
2941,2012-03-24,DOG,,FEMALE,BRN/WHITE,40206
2942,2012-03-29,DOG,,MALE,BLACK,40219
2943,2012-04-03,DOG,,MALE,BLC BRN,40204
2944,2012-04-02,CAT,,FEMALE,CALICO,40207
2945,2012-04-05,,,,,40222
2946,2012-04-05,DOG,PIT BULL,MALE,BLUE/WHIT,40229
2947,2012-04-05,DOG,,,,40216
2948,2012-04-05,,,,,40216
2949,2012-04-05,DOG,,,,40242
2950,2012-04-02,DOG,,,,40219
2951,2012-04-06,DOG,ENGLISH BULLDOG,MALE,WHT/BRWN,40207
2952,2012-04-04,DOG,YORKSHIRE TERRIER,FEMALE,,40299
2953,2012-04-07,DOG,GOLD RETRIEVER,MALE,YELLOW,40222
2954,2012-04-07,,,,,40215
2955,2012-04-06,DOG,BOXER,,,40291
2956,2012-04-07,DOG,DACHSHUND,,BROWN,40203
2957,2012-04-07,DOG,GREAT DANE,MALE,MULIT/BRN,40203
2958,2012-04-01,DOG,PIT BULL,FEMALE,BLUE,40210
2959,2012-04-05,DOG,,FEMALE,BLK/TRI,40120
2960,2012-04-03,DOG,POMERANIAN,MALE,,40211
2961,2012-04-09,DOG,BOXER,MALE,BROWN,40241
2962,2012-04-01,DOG,DACHSHUND,FEMALE,RED,40291
2963,2012-04-09,DOG,PIT BULL,MALE,BLACK,40211
2964,2012-04-06,DOG,BOXER,MALE,BRIN/BLACK,40291
2965,2012-04-10,DOG,OTHER,MALE,BROWN WHIT,40241
2966,2012-04-10,DOG,SHAR-PEI,MALE,RED,40229
2968,2012-04-07,,,,,40210
2969,2012-04-11,DOG,,FEMALE,TAN,40272
2970,2012-04-10,DOG,,MALE,BLK/TAN,40258
2971,2012-04-05,DOG,BOXER,FEMALE,BLACK,40243
2972,2012-04-12,DOG,RAT TERRIER,MALE,BRN/WHT,40223
2973,2012-04-11,CAT,,MALE,WHITE,40205
2974,2012-04-12,DOG,SHIH TZU,,,40272
2975,2012-04-12,DOG,,,,40229
2976,2012-04-12,DOG,,,,40258
2977,2012-04-12,DOG,,,,40241
2978,2012-04-12,DOG,,,,40215
2979,2012-04-13,DOG,,,,40299
2980,2012-04-14,DOG,BOSTON TERRIER,FEMALE,BLK/WHT,40245
2981,2012-04-14,DOG,BORDER COLLIE,MALE,BLK/WHT,40272
2982,2012-04-15,DOG,PIT BULL,MALE,TAN/WHT,40215
2983,2012-04-14,DOG,PIT BULL,MALE,BLK/WHT,40258
2984,2012-04-13,CAT,,FEMALE,,40207
2985,2012-04-14,DOG,,MALE,BRN,40059
2986,2012-04-16,DOG,CHICHAUHUA,MALE,,40204
2987,2012-04-15,DOG,,MALE,BLK/WHT,
2988,2012-04-12,DOG,,FEMALE,BLK/TAN,40211
2989,2012-04-13,DOG,,MALE,BLUE/WHT,40207
2990,2012-04-12,DOG,,FEMALE,BLK/TAN,40211
2991,2012-04-11,CAT,,FEMALE,GRY/WHT,
2992,2012-04-14,DOG,GERM SHEPHERD,MALE,BLK/TAN,40228
2993,2012-04-17,DOG,,MALE,TAN,40243
2994,2012-04-17,CAT,,,,40215
2995,2012-04-18,DOG,BORDER COLLIE M,MALE,BRN/WHT,40218
2996,2012-04-17,CAT,,MALE,ORG TABBY,40220
2997,2012-04-19,DOG,PIT BULL,,,40210
2998,2012-04-17,CAT,,,,40215
2999,2012-04-18,DOG,,MALE,WHT/BRN,40218
3000,2012-04-21,DOG,AKITA,MALE,BRN/RED,40212
3001,2012-04-22,DOG,SHIH TZU,MALE,BRN/WHIT/B,40242
3002,2012-04-23,DOG,,,BLACK,40219
3003,2012-04-22,DOG,PIT BULL,MALE,BLACK,40299
3004,2012-04-20,CAT,,MALE,BLACK,40217
3005,2012-04-22,DOG,,,BLK/WHT,
3006,2012-04-17,CAT,,FEMALE,GRAY,40258
3007,2012-04-20,CAT,,MALE,ORANGE,40220
3008,2012-04-23,,,,,40211
3009,2012-04-21,DOG,,MALE,BLK/WHT,40229
3010,2012-04-23,DOG,,MALE,BLK/WHT/TA,40219
3011,2012-05-24,DOG,CHICHAUHUA,FEMALE,BRN/WHT,
3013,2012-04-22,DOG,PIT BULL,MALE,BRINDLE,40272
3014,2012-04-18,DOG,,FEMALE,WHT/TAN,40228
3015,2012-04-24,DOG,,,WHITE,40291
3016,2012-04-20,CAT,,,GREY,40299
3017,2012-04-22,DOG,,MALE,TAN/BLK,40216
3018,2012-04-24,DOG,,,,40210
3019,2012-04-25,DOG,AAUST. TERR.,MALE,TAN/BRN,40291
3020,2012-04-25,DOG,YORKSHIRE TERRIER,FEMALE,,40208
3021,2012-04-22,DOG,PIT BULL,FEMALE,BRN/WHT,40210
3022,2012-04-26,DOG,BORDER COLLIE,MALE,BLK/WHT,40228
3023,2012-04-28,DOG,CHICHAUHUA,FEMALE,BROWN,40218
3024,2012-04-29,CAT,,MALE,BLK,40223
3025,2012-04-19,DOG,,,,40258
3026,2012-04-28,DOG,PIT BULL,MALE,TAN/WHT,
3027,2012-04-26,CAT,,MALE,BRN TABBY,40218
